id,user_id,products,total,discounted_total,total_products,total_quantity,created_at,updated_at,order_id,products_json,product_count,total_quantity_from_products,order_value,discount_amount,avg_product_value,sk_order,_transformed_at,_pipeline_version
26,26,"[{'id': 40, 'price': 397.2, 'title': 'Product 40', 'total': 365.42, 'quantity': 1, 'discountedPrice': 365.42, 'discountPercentage': 8.0}, {'id': 16, 'price': 299.32, 'title': 'Product 16', 'total': 655.51, 'quantity': 3, 'discountedPrice': 218.5, 'discountPercentage': 27.0}, {'id': 39, 'price': 456.02, 'title': 'Product 39', 'total': 747.87, 'quantity': 2, 'discountedPrice': 373.94, 'discountPercentage': 18.0}]",1768.8,1680.36,3,6,2025-08-28 00:56:02.417483+00:00,2025-08-28 03:56:02.417483+00:00,26,"[{'id': 40, 'price': 397.2, 'title': 'Product 40', 'total': 365.42, 'quantity': 1, 'discountedPrice': 365.42, 'discountPercentage': 8.0}, {'id': 16, 'price': 299.32, 'title': 'Product 16', 'total': 655.51, 'quantity': 3, 'discountedPrice': 218.5, 'discountPercentage': 27.0}, {'id': 39, 'price': 456.02, 'title': 'Product 39', 'total': 747.87, 'quantity': 2, 'discountedPrice': 373.94, 'discountPercentage': 18.0}]",3,6,1768.8,88.44000000000005,589.6,7a8782e15d26e67e,2026-04-19T19:39:39.306863+00:00,1.0
11,9,"[{'id': 95, 'price': 174.21, 'title': 'Product 95', 'total': 365.84, 'quantity': 3, 'discountedPrice': 121.95, 'discountPercentage': 30.0}, {'id': 77, 'price': 484.55, 'title': 'Product 77', 'total': 823.74, 'quantity': 2, 'discountedPrice': 411.87, 'discountPercentage': 15.0}]",1189.58,1130.1,2,5,2025-08-28 00:56:02.416488+00:00,2025-08-28 17:56:02.416488+00:00,11,"[{'id': 95, 'price': 174.21, 'title': 'Product 95', 'total': 365.84, 'quantity': 3, 'discountedPrice': 121.95, 'discountPercentage': 30.0}, {'id': 77, 'price': 484.55, 'title': 'Product 77', 'total': 823.74, 'quantity': 2, 'discountedPrice': 411.87, 'discountPercentage': 15.0}]",2,5,1189.58,59.48000000000002,594.79,1e2e4619c8823500,2026-04-19T19:39:39.306863+00:00,1.0
24,12,"[{'id': 3, 'price': 476.23, 'title': 'Product 3', 'total': 361.93, 'quantity': 1, 'discountedPrice': 361.93, 'discountPercentage': 24.0}, {'id': 27, 'price': 404.33, 'title': 'Product 27', 'total': 299.2, 'quantity': 1, 'discountedPrice': 299.2, 'discountPercentage': 26.0}]",661.13,628.07,2,2,2025-08-31 00:56:02.417483+00:00,2025-08-31 09:56:02.417483+00:00,24,"[{'id': 3, 'price': 476.23, 'title': 'Product 3', 'total': 361.93, 'quantity': 1, 'discountedPrice': 361.93, 'discountPercentage': 24.0}, {'id': 27, 'price': 404.33, 'title': 'Product 27', 'total': 299.2, 'quantity': 1, 'discountedPrice': 299.2, 'discountPercentage': 26.0}]",2,2,661.13,33.059999999999945,330.565,ac3b5a4ed4415b9a,2026-04-19T19:39:39.306863+00:00,1.0
14,29,"[{'id': 9, 'price': 155.97, 'title': 'Product 9', 'total': 240.19, 'quantity': 2, 'discountedPrice': 120.1, 'discountPercentage': 23.0}, {'id': 40, 'price': 141.9, 'title': 'Product 40', 'total': 141.9, 'quantity': 1, 'discountedPrice': 141.9, 'discountPercentage': 0.0}, {'id': 81, 'price': 320.52, 'title': 'Product 81', 'total': 262.83, 'quantity': 1, 'discountedPrice': 262.83, 'discountPercentage': 18.0}, {'id': 22, 'price': 96.27, 'title': 'Product 22', 'total': 179.06, 'quantity': 2, 'discountedPrice': 89.53, 'discountPercentage': 7.000000000000001}]",823.98,782.78,4,6,2025-08-31 00:56:02.417483+00:00,2025-08-31 10:56:02.417483+00:00,14,"[{'id': 9, 'price': 155.97, 'title': 'Product 9', 'total': 240.19, 'quantity': 2, 'discountedPrice': 120.1, 'discountPercentage': 23.0}, {'id': 40, 'price': 141.9, 'title': 'Product 40', 'total': 141.9, 'quantity': 1, 'discountedPrice': 141.9, 'discountPercentage': 0.0}, {'id': 81, 'price': 320.52, 'title': 'Product 81', 'total': 262.83, 'quantity': 1, 'discountedPrice': 262.83, 'discountPercentage': 18.0}, {'id': 22, 'price': 96.27, 'title': 'Product 22', 'total': 179.06, 'quantity': 2, 'discountedPrice': 89.53, 'discountPercentage': 7.000000000000001}]",4,6,823.98,41.200000000000045,205.995,ca5bd8aed02a29b4,2026-04-19T19:39:39.306863+00:00,1.0
90,23,"[{'id': 17, 'price': 83.24, 'title': 'Product 17', 'total': 199.78, 'quantity': 3, 'discountedPrice': 66.59, 'discountPercentage': 20.0}, {'id': 31, 'price': 462.71, 'title': 'Product 31', 'total': 999.45, 'quantity': 3, 'discountedPrice': 333.15, 'discountPercentage': 28.000000000000004}, {'id': 63, 'price': 142.24, 'title': 'Product 63', 'total': 366.98, 'quantity': 3, 'discountedPrice': 122.33, 'discountPercentage': 14.000000000000002}]",1566.21,1487.9,3,9,2025-09-04 00:56:02.421482+00:00,2025-09-04 18:56:02.421482+00:00,90,"[{'id': 17, 'price': 83.24, 'title': 'Product 17', 'total': 199.78, 'quantity': 3, 'discountedPrice': 66.59, 'discountPercentage': 20.0}, {'id': 31, 'price': 462.71, 'title': 'Product 31', 'total': 999.45, 'quantity': 3, 'discountedPrice': 333.15, 'discountPercentage': 28.000000000000004}, {'id': 63, 'price': 142.24, 'title': 'Product 63', 'total': 366.98, 'quantity': 3, 'discountedPrice': 122.33, 'discountPercentage': 14.000000000000002}]",3,9,1566.21,78.30999999999995,522.07,b6e4a3e2f12c8c72,2026-04-19T19:39:39.306863+00:00,1.0
72,86,"[{'id': 61, 'price': 129.62, 'title': 'Product 61', 'total': 299.42, 'quantity': 3, 'discountedPrice': 99.81, 'discountPercentage': 23.0}, {'id': 87, 'price': 124.25, 'title': 'Product 87', 'total': 221.16, 'quantity': 2, 'discountedPrice': 110.58, 'discountPercentage': 11.0}, {'id': 97, 'price': 105.57, 'title': 'Product 97', 'total': 97.12, 'quantity': 1, 'discountedPrice': 97.12, 'discountPercentage': 8.0}]",617.7,586.82,3,6,2025-09-05 00:56:02.420482+00:00,2025-09-05 06:56:02.420482+00:00,72,"[{'id': 61, 'price': 129.62, 'title': 'Product 61', 'total': 299.42, 'quantity': 3, 'discountedPrice': 99.81, 'discountPercentage': 23.0}, {'id': 87, 'price': 124.25, 'title': 'Product 87', 'total': 221.16, 'quantity': 2, 'discountedPrice': 110.58, 'discountPercentage': 11.0}, {'id': 97, 'price': 105.57, 'title': 'Product 97', 'total': 97.12, 'quantity': 1, 'discountedPrice': 97.12, 'discountPercentage': 8.0}]",3,6,617.7,30.879999999999995,205.9,f73fa1283944b443,2026-04-19T19:39:39.306863+00:00,1.0
32,59,"[{'id': 98, 'price': 141.38, 'title': 'Product 98', 'total': 107.45, 'quantity': 1, 'discountedPrice': 107.45, 'discountPercentage': 24.0}]",107.45,102.08,1,1,2025-09-06 00:56:02.417483+00:00,2025-09-06 17:56:02.417483+00:00,32,"[{'id': 98, 'price': 141.38, 'title': 'Product 98', 'total': 107.45, 'quantity': 1, 'discountedPrice': 107.45, 'discountPercentage': 24.0}]",1,1,107.45,5.3700000000000045,107.45,0f57074d7d43ea36,2026-04-19T19:39:39.306863+00:00,1.0
106,88,"[{'id': 84, 'price': 387.08, 'title': 'Product 84', 'total': 634.81, 'quantity': 2, 'discountedPrice': 317.41, 'discountPercentage': 18.0}]",634.81,603.07,1,2,2025-09-06 00:56:02.422483+00:00,2025-09-06 23:56:02.422483+00:00,106,"[{'id': 84, 'price': 387.08, 'title': 'Product 84', 'total': 634.81, 'quantity': 2, 'discountedPrice': 317.41, 'discountPercentage': 18.0}]",1,2,634.81,31.739999999999895,634.81,fa892b8b76999802,2026-04-19T19:39:39.306863+00:00,1.0
174,64,"[{'id': 29, 'price': 493.43, 'title': 'Product 29', 'total': 1154.63, 'quantity': 3, 'discountedPrice': 384.88, 'discountPercentage': 22.0}]",1154.63,1096.9,1,3,2025-09-10 00:56:02.427483+00:00,2025-09-10 17:56:02.427483+00:00,174,"[{'id': 29, 'price': 493.43, 'title': 'Product 29', 'total': 1154.63, 'quantity': 3, 'discountedPrice': 384.88, 'discountPercentage': 22.0}]",1,3,1154.63,57.73000000000002,1154.63,35e3e037beab077a,2026-04-19T19:39:39.306863+00:00,1.0
37,6,"[{'id': 21, 'price': 153.28, 'title': 'Product 21', 'total': 288.17, 'quantity': 2, 'discountedPrice': 144.08, 'discountPercentage': 6.0}, {'id': 47, 'price': 353.04, 'title': 'Product 47', 'total': 815.52, 'quantity': 3, 'discountedPrice': 271.84, 'discountPercentage': 23.0}]",1103.69,1048.51,2,5,2025-09-11 00:56:02.418484+00:00,2025-09-11 02:56:02.418484+00:00,37,"[{'id': 21, 'price': 153.28, 'title': 'Product 21', 'total': 288.17, 'quantity': 2, 'discountedPrice': 144.08, 'discountPercentage': 6.0}, {'id': 47, 'price': 353.04, 'title': 'Product 47', 'total': 815.52, 'quantity': 3, 'discountedPrice': 271.84, 'discountPercentage': 23.0}]",2,5,1103.69,55.180000000000064,551.845,033575a8b3290397,2026-04-19T19:39:39.306863+00:00,1.0
143,67,"[{'id': 32, 'price': 122.32, 'title': 'Product 32', 'total': 190.82, 'quantity': 2, 'discountedPrice': 95.41, 'discountPercentage': 22.0}, {'id': 25, 'price': 380.38, 'title': 'Product 25', 'total': 285.28, 'quantity': 1, 'discountedPrice': 285.28, 'discountPercentage': 25.0}, {'id': 5, 'price': 432.17, 'title': 'Product 5', 'total': 1166.86, 'quantity': 3, 'discountedPrice': 388.95, 'discountPercentage': 10.0}, {'id': 4, 'price': 395.62, 'title': 'Product 4', 'total': 391.66, 'quantity': 1, 'discountedPrice': 391.66, 'discountPercentage': 1.0}, {'id': 39, 'price': 43.83, 'title': 'Product 39', 'total': 67.5, 'quantity': 2, 'discountedPrice': 33.75, 'discountPercentage': 23.0}]",2102.12,1997.01,5,9,2025-09-15 00:56:02.425482+00:00,2025-09-15 10:56:02.425482+00:00,143,"[{'id': 32, 'price': 122.32, 'title': 'Product 32', 'total': 190.82, 'quantity': 2, 'discountedPrice': 95.41, 'discountPercentage': 22.0}, {'id': 25, 'price': 380.38, 'title': 'Product 25', 'total': 285.28, 'quantity': 1, 'discountedPrice': 285.28, 'discountPercentage': 25.0}, {'id': 5, 'price': 432.17, 'title': 'Product 5', 'total': 1166.86, 'quantity': 3, 'discountedPrice': 388.95, 'discountPercentage': 10.0}, {'id': 4, 'price': 395.62, 'title': 'Product 4', 'total': 391.66, 'quantity': 1, 'discountedPrice': 391.66, 'discountPercentage': 1.0}, {'id': 39, 'price': 43.83, 'title': 'Product 39', 'total': 67.5, 'quantity': 2, 'discountedPrice': 33.75, 'discountPercentage': 23.0}]",5,9,2102.12,105.1099999999999,420.424,7167f4674a0c863c,2026-04-19T19:39:39.306863+00:00,1.0
43,52,"[{'id': 85, 'price': 195.32, 'title': 'Product 85', 'total': 191.41, 'quantity': 1, 'discountedPrice': 191.41, 'discountPercentage': 2.0}, {'id': 17, 'price': 34.01, 'title': 'Product 17', 'total': 53.06, 'quantity': 2, 'discountedPrice': 26.53, 'discountPercentage': 22.0}]",244.47,232.25,2,3,2025-09-16 00:56:02.418484+00:00,2025-09-16 10:56:02.418484+00:00,43,"[{'id': 85, 'price': 195.32, 'title': 'Product 85', 'total': 191.41, 'quantity': 1, 'discountedPrice': 191.41, 'discountPercentage': 2.0}, {'id': 17, 'price': 34.01, 'title': 'Product 17', 'total': 53.06, 'quantity': 2, 'discountedPrice': 26.53, 'discountPercentage': 22.0}]",2,3,244.47,12.219999999999999,122.235,81a5f99aba4b6ee5,2026-04-19T19:39:39.306863+00:00,1.0
40,2,"[{'id': 3, 'price': 74.72, 'title': 'Product 3', 'total': 146.45, 'quantity': 2, 'discountedPrice': 73.23, 'discountPercentage': 2.0}, {'id': 72, 'price': 472.46, 'title': 'Product 72', 'total': 458.29, 'quantity': 1, 'discountedPrice': 458.29, 'discountPercentage': 3.0}]",604.74,574.5,2,3,2025-09-17 00:56:02.418484+00:00,2025-09-17 19:56:02.418484+00:00,40,"[{'id': 3, 'price': 74.72, 'title': 'Product 3', 'total': 146.45, 'quantity': 2, 'discountedPrice': 73.23, 'discountPercentage': 2.0}, {'id': 72, 'price': 472.46, 'title': 'Product 72', 'total': 458.29, 'quantity': 1, 'discountedPrice': 458.29, 'discountPercentage': 3.0}]",2,3,604.74,30.24000000000001,302.37,feec736c3b2ca790,2026-04-19T19:39:39.306863+00:00,1.0
25,35,"[{'id': 54, 'price': 339.81, 'title': 'Product 54', 'total': 305.83, 'quantity': 1, 'discountedPrice': 305.83, 'discountPercentage': 10.0}, {'id': 49, 'price': 206.14, 'title': 'Product 49', 'total': 599.87, 'quantity': 3, 'discountedPrice': 199.96, 'discountPercentage': 3.0}, {'id': 39, 'price': 299.02, 'title': 'Product 39', 'total': 227.26, 'quantity': 1, 'discountedPrice': 227.26, 'discountPercentage': 24.0}]",1132.96,1076.31,3,5,2025-09-18 00:56:02.417483+00:00,2025-09-18 09:56:02.417483+00:00,25,"[{'id': 54, 'price': 339.81, 'title': 'Product 54', 'total': 305.83, 'quantity': 1, 'discountedPrice': 305.83, 'discountPercentage': 10.0}, {'id': 49, 'price': 206.14, 'title': 'Product 49', 'total': 599.87, 'quantity': 3, 'discountedPrice': 199.96, 'discountPercentage': 3.0}, {'id': 39, 'price': 299.02, 'title': 'Product 39', 'total': 227.26, 'quantity': 1, 'discountedPrice': 227.26, 'discountPercentage': 24.0}]",3,5,1132.96,56.65000000000009,377.65333333333336,6c6b073d0b09559f,2026-04-19T19:39:39.306863+00:00,1.0
145,38,"[{'id': 30, 'price': 182.06, 'title': 'Product 30', 'total': 145.65, 'quantity': 1, 'discountedPrice': 145.65, 'discountPercentage': 20.0}]",145.65,138.37,1,1,2025-09-19 00:56:02.425482+00:00,2025-09-19 01:56:02.425482+00:00,145,"[{'id': 30, 'price': 182.06, 'title': 'Product 30', 'total': 145.65, 'quantity': 1, 'discountedPrice': 145.65, 'discountPercentage': 20.0}]",1,1,145.65,7.280000000000001,145.65,637df38581207f1f,2026-04-19T19:39:39.306863+00:00,1.0
28,77,"[{'id': 83, 'price': 341.27, 'title': 'Product 83', 'total': 310.56, 'quantity': 1, 'discountedPrice': 310.56, 'discountPercentage': 9.0}]",310.56,295.03,1,1,2025-09-21 00:56:02.417483+00:00,2025-09-21 13:56:02.417483+00:00,28,"[{'id': 83, 'price': 341.27, 'title': 'Product 83', 'total': 310.56, 'quantity': 1, 'discountedPrice': 310.56, 'discountPercentage': 9.0}]",1,1,310.56,15.53000000000003,310.56,7eec5b43267307c5,2026-04-19T19:39:39.306863+00:00,1.0
122,90,"[{'id': 35, 'price': 192.23, 'title': 'Product 35', 'total': 174.93, 'quantity': 1, 'discountedPrice': 174.93, 'discountPercentage': 9.0}, {'id': 69, 'price': 408.91, 'title': 'Product 69', 'total': 404.82, 'quantity': 1, 'discountedPrice': 404.82, 'discountPercentage': 1.0}]",579.75,550.76,2,2,2025-09-21 00:56:02.423482+00:00,2025-09-21 20:56:02.423482+00:00,122,"[{'id': 35, 'price': 192.23, 'title': 'Product 35', 'total': 174.93, 'quantity': 1, 'discountedPrice': 174.93, 'discountPercentage': 9.0}, {'id': 69, 'price': 408.91, 'title': 'Product 69', 'total': 404.82, 'quantity': 1, 'discountedPrice': 404.82, 'discountPercentage': 1.0}]",2,2,579.75,28.99000000000001,289.875,24b69caa26cfd18c,2026-04-19T19:39:39.306863+00:00,1.0
54,86,"[{'id': 32, 'price': 486.44, 'title': 'Product 32', 'total': 1211.24, 'quantity': 3, 'discountedPrice': 403.75, 'discountPercentage': 17.0}, {'id': 25, 'price': 155.56, 'title': 'Product 25', 'total': 331.34, 'quantity': 3, 'discountedPrice': 110.45, 'discountPercentage': 28.999999999999996}]",1542.58,1465.45,2,6,2025-09-29 00:56:02.419484+00:00,2025-09-29 06:56:02.419484+00:00,54,"[{'id': 32, 'price': 486.44, 'title': 'Product 32', 'total': 1211.24, 'quantity': 3, 'discountedPrice': 403.75, 'discountPercentage': 17.0}, {'id': 25, 'price': 155.56, 'title': 'Product 25', 'total': 331.34, 'quantity': 3, 'discountedPrice': 110.45, 'discountPercentage': 28.999999999999996}]",2,6,1542.58,77.12999999999988,771.29,04444fd80879f963,2026-04-19T19:39:39.306863+00:00,1.0
136,6,"[{'id': 12, 'price': 467.75, 'title': 'Product 12', 'total': 664.2, 'quantity': 2, 'discountedPrice': 332.1, 'discountPercentage': 28.999999999999996}, {'id': 32, 'price': 352.13, 'title': 'Product 32', 'total': 792.29, 'quantity': 3, 'discountedPrice': 264.1, 'discountPercentage': 25.0}]",1456.49,1383.67,2,5,2025-10-02 00:56:02.424484+00:00,2025-10-02 14:56:02.424484+00:00,136,"[{'id': 12, 'price': 467.75, 'title': 'Product 12', 'total': 664.2, 'quantity': 2, 'discountedPrice': 332.1, 'discountPercentage': 28.999999999999996}, {'id': 32, 'price': 352.13, 'title': 'Product 32', 'total': 792.29, 'quantity': 3, 'discountedPrice': 264.1, 'discountPercentage': 25.0}]",2,5,1456.49,72.81999999999994,728.245,d7f7b9a7cc0bb3d2,2026-04-19T19:39:39.306863+00:00,1.0
153,36,"[{'id': 28, 'price': 247.75, 'title': 'Product 28', 'total': 205.63, 'quantity': 1, 'discountedPrice': 205.63, 'discountPercentage': 17.0}, {'id': 58, 'price': 291.26, 'title': 'Product 58', 'total': 448.54, 'quantity': 2, 'discountedPrice': 224.27, 'discountPercentage': 23.0}, {'id': 71, 'price': 212.52, 'title': 'Product 71', 'total': 382.54, 'quantity': 2, 'discountedPrice': 191.27, 'discountPercentage': 10.0}]",1036.71,984.87,3,5,2025-10-03 00:56:02.425482+00:00,2025-10-03 20:56:02.425482+00:00,153,"[{'id': 28, 'price': 247.75, 'title': 'Product 28', 'total': 205.63, 'quantity': 1, 'discountedPrice': 205.63, 'discountPercentage': 17.0}, {'id': 58, 'price': 291.26, 'title': 'Product 58', 'total': 448.54, 'quantity': 2, 'discountedPrice': 224.27, 'discountPercentage': 23.0}, {'id': 71, 'price': 212.52, 'title': 'Product 71', 'total': 382.54, 'quantity': 2, 'discountedPrice': 191.27, 'discountPercentage': 10.0}]",3,5,1036.71,51.84000000000003,345.57,30161e7be8dde501,2026-04-19T19:39:39.306863+00:00,1.0
57,28,"[{'id': 12, 'price': 126.63, 'title': 'Product 12', 'total': 103.84, 'quantity': 1, 'discountedPrice': 103.84, 'discountPercentage': 18.0}]",103.84,98.65,1,1,2025-10-05 00:56:02.419484+00:00,2025-10-05 00:56:02.419484+00:00,57,"[{'id': 12, 'price': 126.63, 'title': 'Product 12', 'total': 103.84, 'quantity': 1, 'discountedPrice': 103.84, 'discountPercentage': 18.0}]",1,1,103.84,5.189999999999998,103.84,be8d55716ad87094,2026-04-19T19:39:39.306863+00:00,1.0
154,67,"[{'id': 94, 'price': 49.3, 'title': 'Product 94', 'total': 143.46, 'quantity': 3, 'discountedPrice': 47.82, 'discountPercentage': 3.0}]",143.46,136.29,1,3,2025-10-05 00:56:02.425482+00:00,2025-10-05 04:56:02.425482+00:00,154,"[{'id': 94, 'price': 49.3, 'title': 'Product 94', 'total': 143.46, 'quantity': 3, 'discountedPrice': 47.82, 'discountPercentage': 3.0}]",1,3,143.46,7.170000000000016,143.46,d33bf614cb0d6a88,2026-04-19T19:39:39.306863+00:00,1.0
140,15,"[{'id': 74, 'price': 488.12, 'title': 'Product 74', 'total': 434.43, 'quantity': 1, 'discountedPrice': 434.43, 'discountPercentage': 11.0}, {'id': 36, 'price': 17.53, 'title': 'Product 36', 'total': 25.24, 'quantity': 2, 'discountedPrice': 12.62, 'discountPercentage': 28.000000000000004}, {'id': 58, 'price': 432.87, 'title': 'Product 58', 'total': 831.11, 'quantity': 2, 'discountedPrice': 415.56, 'discountPercentage': 4.0}]",1290.78,1226.24,3,5,2025-10-14 00:56:02.424484+00:00,2025-10-14 06:56:02.424484+00:00,140,"[{'id': 74, 'price': 488.12, 'title': 'Product 74', 'total': 434.43, 'quantity': 1, 'discountedPrice': 434.43, 'discountPercentage': 11.0}, {'id': 36, 'price': 17.53, 'title': 'Product 36', 'total': 25.24, 'quantity': 2, 'discountedPrice': 12.62, 'discountPercentage': 28.000000000000004}, {'id': 58, 'price': 432.87, 'title': 'Product 58', 'total': 831.11, 'quantity': 2, 'discountedPrice': 415.56, 'discountPercentage': 4.0}]",3,5,1290.78,64.53999999999996,430.26,20d4d4d0034f5cb4,2026-04-19T19:39:39.306863+00:00,1.0
183,60,"[{'id': 49, 'price': 400.52, 'title': 'Product 49', 'total': 624.81, 'quantity': 2, 'discountedPrice': 312.41, 'discountPercentage': 22.0}]",624.81,593.57,1,2,2025-10-14 00:56:02.427483+00:00,2025-10-14 15:56:02.427483+00:00,183,"[{'id': 49, 'price': 400.52, 'title': 'Product 49', 'total': 624.81, 'quantity': 2, 'discountedPrice': 312.41, 'discountPercentage': 22.0}]",1,2,624.81,31.239999999999895,624.81,3e66cfe70b238d40,2026-04-19T19:39:39.306863+00:00,1.0
56,7,"[{'id': 38, 'price': 343.83, 'title': 'Product 38', 'total': 990.23, 'quantity': 3, 'discountedPrice': 330.08, 'discountPercentage': 4.0}, {'id': 29, 'price': 490.67, 'title': 'Product 29', 'total': 843.95, 'quantity': 2, 'discountedPrice': 421.98, 'discountPercentage': 14.000000000000002}, {'id': 91, 'price': 399.44, 'title': 'Product 91', 'total': 323.55, 'quantity': 1, 'discountedPrice': 323.55, 'discountPercentage': 19.0}, {'id': 57, 'price': 303.11, 'title': 'Product 57', 'total': 827.49, 'quantity': 3, 'discountedPrice': 275.83, 'discountPercentage': 9.0}, {'id': 47, 'price': 149.98, 'title': 'Product 47', 'total': 106.49, 'quantity': 1, 'discountedPrice': 106.49, 'discountPercentage': 28.999999999999996}]",3091.71,2937.12,5,10,2025-10-17 00:56:02.419484+00:00,2025-10-17 08:56:02.419484+00:00,56,"[{'id': 38, 'price': 343.83, 'title': 'Product 38', 'total': 990.23, 'quantity': 3, 'discountedPrice': 330.08, 'discountPercentage': 4.0}, {'id': 29, 'price': 490.67, 'title': 'Product 29', 'total': 843.95, 'quantity': 2, 'discountedPrice': 421.98, 'discountPercentage': 14.000000000000002}, {'id': 91, 'price': 399.44, 'title': 'Product 91', 'total': 323.55, 'quantity': 1, 'discountedPrice': 323.55, 'discountPercentage': 19.0}, {'id': 57, 'price': 303.11, 'title': 'Product 57', 'total': 827.49, 'quantity': 3, 'discountedPrice': 275.83, 'discountPercentage': 9.0}, {'id': 47, 'price': 149.98, 'title': 'Product 47', 'total': 106.49, 'quantity': 1, 'discountedPrice': 106.49, 'discountPercentage': 28.999999999999996}]",5,10,3091.71,154.59000000000015,618.342,a391715b17bd97f8,2026-04-19T19:39:39.306863+00:00,1.0
